form_id,label,label_length,is_common
custom_65fa9ffd7b978a789d351c98,Gewicht,7,True
custom_6603e5577b978a5ca7edea43,Voorplanting,12,False
custom_6603e5577b978a5ca7edea43,Ademhaling,10,False
custom_6603e5577b978a5ca7edea43,Auscultatie longen,18,False
custom_6603e5577b978a5ca7edea43,Buikpalpatie,12,False
custom_6603e5577b978a5ca7edea43,IHOSKA,6,False
custom_6603e5577b978a5ca7edea43,Vacht en Huid,13,False
custom_6603e5577b978a5ca7edea43,Toelichting bevindingen gebit,29,False
custom_6603e5577b978a5ca7edea43,Temperatuur,11,True
custom_6603e5577b978a5ca7edea43,Lymfeklieren,12,True
custom_6603e5577b978a5ca7edea43,Body Condition Score (BCS,25,False
custom_6603e5577b978a5ca7edea43,Eventuele aanvulling,20,False
custom_6603e5577b978a5ca7edea43,Palpatie hals,13,False
custom_6603e5577b978a5ca7edea43,Advies vaccinatie,17,False
custom_6603e5577b978a5ca7edea43,Ademfrequentie,14,False
custom_6603e5577b978a5ca7edea43,Gewichtsverloop,15,False
custom_6603e5577b978a5ca7edea43,Pols,4,False
custom_6603e5577b978a5ca7edea43,Anamnese,8,True
custom_6603e5577b978a5ca7edea43,Vaccinatiestatus,16,False
custom_6603e5577b978a5ca7edea43,Behandeling endoparasieten,26,False
custom_6603e5577b978a5ca7edea43,Slijmvliezen,12,True
custom_6603e5577b978a5ca7edea43,Buitenland anamnese,19,False
custom_6603e5577b978a5ca7edea43,Auscultatie hart,16,False
custom_6603e5577b978a5ca7edea43,Verloop laatste cyclus,22,False
custom_6603e5577b978a5ca7edea43,Aanvullende informatie betreffende het algemene onderzoek,57,False
custom_6603e5577b978a5ca7edea43,Voeding,7,False
custom_6603e5577b978a5ca7edea43,Behandeling ectoparasieten,26,False
custom_6603e5577b978a5ca7edea43,Polsfrequentie,14,False
custom_6603e5577b978a5ca7edea43,Ziektegeschiedenis en huidige medicatie,39,False
custom_6603e5577b978a5ca7edea43,Gebit,5,True
custom_6603e5577b978a5ca7edea43,Oren,4,True
custom_6603e5577b978a5ca7edea43,Nagels,6,False
custom_6603e5577b978a5ca7edea43,Bewustzijnsniveau,17,False
custom_6603e5577b978a5ca7edea43,Risicofactoren,14,False
custom_6603e5577b978a5ca7edea43,Veranderingen ten opzichte van het vorige bezoek,48,False
custom_6603e5577b978a5ca7edea43,Huisvesting,11,False
custom_6603e5577b978a5ca7edea43,Contact met andere dieren,25,False
custom_6617ac167b978a30bab690b4,Anamnese,8,True
custom_6617ac167b978a30bab690b4,1: af en toe jeuk2: lichte jeuk3: regelmatig jeuk4: ernstige jeuk5: extreme jeuk,80,False
custom_6617ac167b978a30bab690b4,Verdere testen,14,False
custom_6617ac167b978a30bab690b4,Afkrabsel,9,False
custom_6617ac167b978a30bab690b4,Jeukscore,9,False
custom_6617ac167b978a30bab690b4,Follow up,9,False
custom_6617ac167b978a30bab690b4,Diagnose,8,False
custom_6617ac167b978a30bab690b4,Algemeen onderzoek,18,False
custom_6617ac167b978a30bab690b4,Cytologisch onderzoek,21,False
custom_6617ac167b978a30bab690b4,Plan,4,False
custom_6617ac167b978a30bab690b4,datum,5,True
custom_6617ac167b978a30bab690b4,Bevindingen Huid,16,False
custom_6617ac987b978a30bab690ea,Lip(randen),11,False
custom_6617ac987b978a30bab690ea,Voedingsadvies,14,False
custom_6617ac987b978a30bab690ea,Overige opmerkingen en adviezen,31,False
custom_6617ac987b978a30bab690ea,BorstelenLaten trimmenWassen,28,False
custom_6617ac987b978a30bab690ea,Mooi glanzendDroogPigmentverliesAfwijkend oppervlakRoodKlovenKorstjesNeusuitvloeiingZie opmerkingen,99,False
custom_6617ac987b978a30bab690ea,Oksels/buik/liezen,18,False
custom_6617ac987b978a30bab690ea,Normaal aspectKale plekkenRoodPigmentatieWondjesSchilfersKorstenVoorhuidontstekingZie opmerkingen,97,False
custom_6617ac987b978a30bab690ea,Oorschelpen,11,False
custom_6617ac987b978a30bab690ea,Mooi dicht behaardKale plek(ken)RoodWondjesSchilfersKorstenZie opmerkingen,74,False
custom_6617ac987b978a30bab690ea,Perineum,8,False
custom_6617ac987b978a30bab690ea,Ondervoeten,11,False
custom_6617ac987b978a30bab690ea,Normaal aspectRoodKlovenSchilfersPussig beslagKorstenSterke geurZie opmerkingen,79,False
custom_6617ac987b978a30bab690ea,KeurigBruin verkleurdKale plekkenRoodWondjesVeel harenZie opmerkingen,69,False
custom_6617ac987b978a30bab690ea,Staart,6,False
custom_6617ac987b978a30bab690ea,Normaal aspectVerkleurdBroosAfgebrokkeldLos zittendSchuin afgesletenLangZie opmerkingen,87,False
custom_6617ac987b978a30bab690ea,Overige opmerkingen n.a.v. lichamelijk onderzoek,48,False
custom_6617ac987b978a30bab690ea,Ogen en oogslijmvlies,21,False
custom_6617ac987b978a30bab690ea,Neus(spiegel),13,False
custom_6617ac987b978a30bab690ea,HelderDroogRode slijmvliezenWaterigPussige uitvloeiingZie opmerkingen,69,False
custom_6617ac987b978a30bab690ea,U bent geholpen door,20,False
custom_6617ac987b978a30bab690ea,Verzorgingsadvies,17,False
custom_6617ac987b978a30bab690ea,Geen afwijkingenKale plekkenRoodWondjesSchilfersKorstenZie opmerkingen,70,False
custom_6617ac987b978a30bab690ea,Gehoorgangen,12,False
custom_6617ac987b978a30bab690ea,Huid rondom ogen,16,False
custom_6617ac987b978a30bab690ea,Afspraak maken dermatologisch consultJaarlijkse gezondheidscontrole,67,False
custom_6617ac987b978a30bab690ea,Nagels,6,False
custom_6617ac987b978a30bab690ea,Huid en vacht,13,False
custom_6617ac987b978a30bab690ea,Parasietenbestrijding,21,False
custom_6617ac987b978a30bab690ea,Rug,3,False
custom_6617ac987b978a30bab690ea,Medisch advies,14,False
custom_6617acbf7b978a30bab690ec,Factoren waardoor oorontsteking makkelijker ontstaat,52,False
custom_6617acbf7b978a30bab690ec,Primaire oorzaken van oorontsteking,35,False
custom_6617acbf7b978a30bab690ec,Bacteri�le overgroei / infectieGist-overgroeiGeenZie opmerkingen,64,False
custom_6617acbf7b978a30bab690ec,M.b.t. secundaire oorzaken van oorontsteking,44,False
custom_6617acbf7b978a30bab690ec,Bij,3,False
custom_6617acbf7b978a30bab690ec,M.b.t. onderhoudende factoren van oorontsteking,47,False
custom_6617acbf7b978a30bab690ec,M.b.t. primaire oorzaken van oorontsteking,42,False
custom_6617acbf7b978a30bab690ec,Dierenarts,10,True
custom_6617acbf7b978a30bab690ec,Opmerkingen,11,True
custom_6617acbf7b978a30bab690ec,Secundaire oorzaken van oorontsteking,37,False
custom_6617acbf7b978a30bab690ec,Datum,5,True
custom_6617acbf7b978a30bab690ec,M.b.t. factoren waardoor oorontsteking makkelijker ontstaat,59,False
custom_6617acbf7b978a30bab690ec,Onderhoudende factoren van oorontsteking,40,False
custom_6617accd7b978a30bab690ee,diagnose,8,False
custom_6617accd7b978a30bab690ee,Anamnese Otitis patient,23,False
custom_6617accd7b978a30bab690ee,bevindingen,11,False
custom_6617accd7b978a30bab690ee,Anamnese algemeen,17,False
custom_6617accd7b978a30bab690ee,gebruiker,9,True
custom_6617accd7b978a30bab690ee,Controle afspraak,17,False
custom_6617accd7b978a30bab690ee,advies/therapie,15,False
custom_6617ad907b978a30bab69145,Anamnese,8,True
custom_6617ad907b978a30bab69145,Wat,3,False
custom_6617ad907b978a30bab69145,oormijt,7,False
custom_6617ad907b978a30bab69145,Mate ontsteking,15,False
custom_6617ad907b978a30bab69145,kweek ingezet,13,False
custom_6617ad907b978a30bab69145,trommelvlies,12,False
custom_6617ad907b978a30bab69145,Links Cerumen:,14,False
custom_6617ad907b978a30bab69145,Rechts Cerumen,14,False
custom_6617ad907b978a30bab69145,Gespoeld,8,False
custom_6617ad907b978a30bab69145,Andere huidlesies,17,False
custom_6617ad907b978a30bab69145,gespoeld,8,False
custom_6617ad907b978a30bab69145,CA?,3,False
custom_6617ad907b978a30bab69145,controleafspraak maken,22,False
custom_6617ad907b978a30bab69145,Hoe,3,False
custom_6617ad907b978a30bab69145,Voeding,7,False
custom_6617ad907b978a30bab69145,Algemeen onderzoek,18,False
custom_6617ae017b978a30bab6914c,Algemene gezondheid,19,False
custom_6617ae017b978a30bab6914c,Ontstaan/verloop,16,False
custom_6617ae017b978a30bab6914c,Opmerkingen,11,True
custom_6617ae017b978a30bab6914c,Body condition score,20,False
custom_6617ae017b978a30bab6914c,Vachtverzorging,15,False
custom_6617ae017b978a30bab6914c,Medicatie,9,False
custom_6617ae017b978a30bab6914c,Voeding / dieet,15,False
custom_6617ae017b978a30bab6914c,Algemeen onderzoek (incl. BCS 1-9),34,False
custom_6617ae017b978a30bab6914c,Wanneer zijn de symptomen het duidelijkst,41,False
custom_6617ae017b978a30bab6914c,Is er al eerder behandeld voor huidproblemen?,45,False
custom_6617ae017b978a30bab6914c,Controle afspraak,17,False
custom_6617ae017b978a30bab6914c,Verloop sinds vorige bezoek (incl. jeukverloop),47,False
custom_6617ae017b978a30bab6914c,Afkrabsel diep,14,False
custom_6617ae017b978a30bab6914c,Wanneer begonnen de klachten?,29,False
custom_6617ae017b978a30bab6914c,Ecto-/endoparasieten bestrijding,32,False
custom_6617ae017b978a30bab6914c,"AcuutChronischSeizoensgebondenAnders, zie anamnese",50,False
custom_6617ae017b978a30bab6914c,Huisvesting/omgeving,20,False
custom_6617ae017b978a30bab6914c,Afkrabsel oppervlakkig,22,False
custom_6617ae017b978a30bab6914c,"Allergietest, serumtest, positief voor",38,False
custom_6617ae017b978a30bab6914c,"Aanvullend bloedonderzoek, wat/uitslag",38,False
custom_6617ae017b978a30bab6914c,Niet uitgevoerdNegatiefPositief,31,False
custom_6617ae017b978a30bab6914c,jeuk score,10,False
custom_6617ae017b978a30bab6914c,Huidaandoeningen bij nest- en huisgenoten (dieren/mensen),57,False
custom_6617ae017b978a30bab6914c,Waar is de meeste jeuk?,23,False
custom_6617ae017b978a30bab6914c,Vlooienkam,10,False
custom_6617ae017b978a30bab6914c,Algemene indruk,15,True
custom_6617ae017b978a30bab6914c,Trial therapie,14,False
custom_6617ae017b978a30bab6914c,Toelichting,11,False
custom_6617ae017b978a30bab6914c,Probleemstelling (hoofdprobleem voor eigenaar),46,False
custom_6617ae017b978a30bab6914c,Verder onderzoek - Mycologie/bioptname etc,42,False
custom_6617ae017b978a30bab6914c,Overgvoeligheid reactieVlooien allergieVoedsel allergieAtopische dermatitisZie toelichting,90,False
custom_6617ae017b978a30bab6914c,Mogelijke primaire/secundaire oorzaken en predisponerende en perpetuerende factoren,83,False
custom_6617ae017b978a30bab6914c,Oren,4,True
custom_6617ae017b978a30bab6914c,Huidige voeding incl. tussendoortjes en supplementen,52,False
custom_6617ae017b978a30bab6914c,Trichogram,10,False
custom_6617ae017b978a30bab6914c,Ecto-endoparasieten bestrijding (incl. wanneer en middel),57,False
custom_6617ae017b978a30bab6914c,Voorgeschiedenis/behandelingen,30,False
custom_6617ae017b978a30bab6914c,"Dermatologisch onderzoek: huid, vacht, mucosa, hoornige structuren",66,False
custom_6617ae017b978a30bab6914c,Cytologie (huid/oren),21,False
custom_6617ae017b978a30bab6914c,Verblijf buitenland,19,False
custom_6617ae017b978a30bab6914c,Ander vervolgonderzoek,22,False
custom_6617ae017b978a30bab6914c,"Allegtietest, intra-dermaal, positief voor",42,False
custom_6617aea87b978a30bab69185,Algemene gezondheid,19,False
custom_6617aea87b978a30bab69185,Opmerkingen,11,True
custom_6617aea87b978a30bab69185,Vachtverzorging,15,False
custom_6617aea87b978a30bab69185,Bij,3,False
custom_6617aea87b978a30bab69185,Voeding / dieet,15,False
custom_6617aea87b978a30bab69185,Algemeen onderzoek (incl. BCS 1-9),34,False
custom_6617aea87b978a30bab69185,Basis-informatie bijgewerkt,27,False
custom_6617aea87b978a30bab69185,Allergische (drug) reactieVlooienallergieAdverse food reactionAtopische dermatitisZie toelichting,97,False
custom_6617aea87b978a30bab69185,Controle afspraak,17,False
custom_6617aea87b978a30bab69185,Afkrabsel diep,14,False
custom_6617aea87b978a30bab69185,Voorgeschiedenis (ook m.b.t oren),33,False
custom_6617aea87b978a30bab69185,Afspraken correct uitgevoerd,28,False
custom_6617aea87b978a30bab69185,Overige vragen eigenaar,23,False
custom_6617aea87b978a30bab69185,"Borstelen, wassen, trimmen/(r), oren reinigen (op welke wijze)",62,False
custom_6617aea87b978a30bab69185,Jeuk,4,False
custom_6617aea87b978a30bab69185,Ecto-/endoparasieten bestrijding,32,False
custom_6617aea87b978a30bab69185,Ontlasting,10,False
custom_6617aea87b978a30bab69185,Ontstaan(sverloop),18,False
custom_6617aea87b978a30bab69185,Oorproblemen,12,False
custom_6617aea87b978a30bab69185,Vaccinatiestatus (incl. datum laatste),38,False
custom_6617aea87b978a30bab69185,% binnen-buiten (klachtgerelateerdheid ?) / ligplaats / zwemmen,63,False
custom_6617aea87b978a30bab69185,Huisvesting/omgeving,20,False
custom_6617aea87b978a30bab69185,Medicatie (oraal/lokaal),24,False
custom_6617aea87b978a30bab69185,Afkrabsel oppervlakkig,22,False
custom_6617aea87b978a30bab69185,"Allergietest, serumtest, positief voor",38,False
custom_6617aea87b978a30bab69185,"Aanvullend bloedonderzoek, wat/uitslag",38,False
custom_6617aea87b978a30bab69185,"Meegegeven informatie (achtergrond, opties, kosten etc.)",56,False
custom_6617aea87b978a30bab69185,Huidaandoeningen bij nest- en huisgenoten (dieren/mensen),57,False
custom_6617aea87b978a30bab69185,Vlooienkam,10,False
custom_6617aea87b978a30bab69185,Trial therapie,14,False
custom_6617aea87b978a30bab69185,"Krabben, schuren, hoofd schudden, pijnlijkheid, kopstand; wanneer?",66,False
custom_6617aea87b978a30bab69185,Probleemstelling (hoofdprobleem voor eigenaar),46,False
custom_6617aea87b978a30bab69185,Toelichting,11,False
custom_6617aea87b978a30bab69185,Oorzaken en factoren besproken,30,False
custom_6617aea87b978a30bab69185,Evt. massa,10,False
custom_6617aea87b978a30bab69185,Mogelijke primaire/secundaire oorzaken en predisponerende en perpetuerende factoren,83,False
custom_6617aea87b978a30bab69185,"Gehoor / geur / inspectie, palpatie: pinnae, gehoorgang, trommelvlies",69,False
custom_6617aea87b978a30bab69185,Oren,4,True
custom_6617aea87b978a30bab69185,Huidige voeding incl. tussendoortjes en supplementen,52,False
custom_6617aea87b978a30bab69185,Trichogram,10,False
custom_6617aea87b978a30bab69185,Ecto-endoparasieten bestrijding (incl. wanneer en middel),57,False
custom_6617aea87b978a30bab69185,"Dermatologisch onderzoek: huid, vacht, mucosae, hoornige structuren",67,False
custom_6617aea87b978a30bab69185,Verloop sinds vorige bezoek (incl. jeukverloop m.b.v. NRS),58,False
custom_6617aea87b978a30bab69185,Cytologie (huid/oren),21,False
custom_6617aea87b978a30bab69185,Verblijf buitenland,19,False
custom_6617aea87b978a30bab69185,"Consistentie, melena (bijv. t.g.v histamine), frequentie, braken, boeren, flatulentie, bobo�s",93,False
custom_6617aea87b978a30bab69185,Ander vervolgonderzoek,22,False
custom_6617aea87b978a30bab69185,"Allegtietest, intra-dermaal, positief voor",42,False
custom_6617d3f97b978a30bab69809,Cytologie LINKER oor,20,False
custom_6617d3f97b978a30bab69809,Andere huidafwijkingen?,23,False
custom_6617d3f97b978a30bab69809,Onderhoudende factoren,22,False
custom_6617d3f97b978a30bab69809,Huidige voeding,15,False
custom_6617d3f97b978a30bab69809,Otoscopie,9,False
custom_6617d3f97b978a30bab69809,Toelichting behandeling,23,False
custom_6617d3f97b978a30bab69809,Trommelvlies,12,False
custom_6617d3f97b978a30bab69809,Secundaire factoren,19,False
custom_6617d3f97b978a30bab69809,Klachten,8,False
custom_6617d3f97b978a30bab69809,Predisponerende factoren,24,False
custom_6617d3f97b978a30bab69809,Primaire factoren,17,False
custom_6617d3f97b978a30bab69809,Onderzoek oorschelp,19,False
custom_6617d3f97b978a30bab69809,Bevindingen algemeen onderzoek,30,False
custom_6617d3f97b978a30bab69809,Diagnose,8,False
custom_6617d3f97b978a30bab69809,Overige anamnese,16,False
custom_6617d3f97b978a30bab69809,Behandeling LINKER oor,22,False
custom_6617d3f97b978a30bab69809,Dit protocol volgt de richtlijn otitis externa van de KNMVD en de flowchart otitis externa op EVI.,98,False
custom_6617d3f97b978a30bab69809,Klachten aanwezig sinds,23,False
custom_6617d3f97b978a30bab69809,Recidiverend,12,False
custom_6617d3f97b978a30bab69809,Huidige therapie,16,False
custom_6617d3f97b978a30bab69809,Het onderzoek voor het linker en rechteroor is hetzelfde,56,False
custom_6617d3f97b978a30bab69809,Controle,8,False
custom_6617d3f97b978a30bab69809,Om meerdere opties aan te vinken kan CTRL ingedrukt gehouden worden.,68,False
custom_6617d3f97b978a30bab69809,Eventuele opmerking nav ooronderzoek,36,False
custom_6617d3f97b978a30bab69809,Cytologie RECHTER oor,21,False
custom_6617d3f97b978a30bab69809,Eventueel aanvullend behandeling,32,False
custom_6617d3f97b978a30bab69809,Aanvullende opmerkingen,23,False
custom_6617d3f97b978a30bab69809,Vervolgstappen,14,False
custom_6617d3f97b978a30bab69809,Het onderzoek van het linker en rechteroor is hetzelfde,55,False
custom_6617d3f97b978a30bab69809,Behandeling RECHTER oor,23,False
custom_6627a7377b978a7f24336868,Anamnese,8,True
custom_6627a7377b978a7f24336868,NAW correct in animana,22,False
custom_6627a7377b978a7f24336868,Behandelduur,12,False
custom_6627a7377b978a7f24336868,WeggooienRetour eigenaar,24,False
custom_6627a7377b978a7f24336868,Welke test,10,False
custom_6627a7377b978a7f24336868,Vervolg,7,False
custom_6627a7377b978a7f24336868,Antiparasitica,14,False
custom_6627a7377b978a7f24336868,Voeradvies,10,False
custom_6627a7377b978a7f24336868,Toestemming opsturen ontlasting,31,False
custom_6627a7377b978a7f24336868,Ontlastingspotje,16,False
custom_6627a7377b978a7f24336868,Wormeieren:,11,False
custom_6627a7377b978a7f24336868,Uitslag doorgeven op:,21,False
custom_6627a7377b978a7f24336868,Omgevingshygiëne,16,False
custom_6627a7377b978a7f24336868,Uitslag,7,False
custom_6627a7377b978a7f24336868,JaNee,5,False
custom_6627a7377b978a7f24336868,Uitslag VETMED,14,False
custom_6627a7377b978a7f24336868,Aanvullende ondersteuning,25,False
custom_663106bc7b978a6d07adf1bc,Ademhaling,10,False
custom_663106bc7b978a6d07adf1bc,Frequentie en afwijkingen,25,False
custom_663106bc7b978a6d07adf1bc,Toegenomen frequentieTenesmusFlatulentie/borrelbuikMet bloedMet slijm,69,False
custom_663106bc7b978a6d07adf1bc,NormaalWisselendSteviger dan andersBreiig(Water)dunAfwijkend van kleur,70,False
custom_663106bc7b978a6d07adf1bc,IHOSKA,6,False
custom_663106bc7b978a6d07adf1bc,Rontgen,7,False
custom_663106bc7b978a6d07adf1bc,Controle advies,15,False
custom_663106bc7b978a6d07adf1bc,Temperatuur,11,True
custom_663106bc7b978a6d07adf1bc,Lymfeklieren,12,True
custom_663106bc7b978a6d07adf1bc,Gebruikte middel(en),20,False
custom_663106bc7b978a6d07adf1bc,"Roze, vochtig, CRT <1Zie opmerking",34,False
custom_663106bc7b978a6d07adf1bc,Overige bevindingen,19,False
custom_663106bc7b978a6d07adf1bc,Echo,4,False
custom_663106bc7b978a6d07adf1bc,Dieet,5,False
custom_663106bc7b978a6d07adf1bc,Plassen,7,False
custom_663106bc7b978a6d07adf1bc,Flotatie,8,False
custom_663106bc7b978a6d07adf1bc,Abdomen,7,False
custom_663106bc7b978a6d07adf1bc,Ontlasting,10,False
custom_663106bc7b978a6d07adf1bc,Braken,6,False
custom_663106bc7b978a6d07adf1bc,Anamnese,8,True
custom_663106bc7b978a6d07adf1bc,Vaccinatiestatus,16,False
custom_663106bc7b978a6d07adf1bc,Behandeling endoparasieten,26,False
custom_663106bc7b978a6d07adf1bc,Slijmvliezen,12,True
custom_663106bc7b978a6d07adf1bc,Giardiasnaptest,15,False
custom_663106bc7b978a6d07adf1bc,EchoRontgenColoscopie met bioptenGastroduodeno scopie met bioptenOverig,71,False
custom_663106bc7b978a6d07adf1bc,Buitenlandanamnese,18,False
custom_663106bc7b978a6d07adf1bc,Mogelijke oorzaak,17,False
custom_663106bc7b978a6d07adf1bc,Niet vergoot of pijnlijkAfwijkend,33,False
custom_663106bc7b978a6d07adf1bc,Anus en omgeving,16,False
custom_663106bc7b978a6d07adf1bc,Behandeling,11,False
custom_663106bc7b978a6d07adf1bc,Prijsindicatie,14,False
custom_663106bc7b978a6d07adf1bc,Infectierisico,14,False
custom_663106bc7b978a6d07adf1bc,"Huid, beharing en hoornige structuren",37,False
custom_663106bc7b978a6d07adf1bc,Eetlust,7,False
custom_663106bc7b978a6d07adf1bc,Klachten aanwezig sinds,23,False
custom_663106bc7b978a6d07adf1bc,Drinken,7,True
custom_663106bc7b978a6d07adf1bc,Eliminatiedieet,15,False
custom_663106bc7b978a6d07adf1bc,Toelichting,11,False
custom_663106bc7b978a6d07adf1bc,Hals en Slokdarm,16,False
custom_663106bc7b978a6d07adf1bc,Behandeling ectoparasieten,26,False
custom_663106bc7b978a6d07adf1bc,Pols en hart,12,False
custom_663106bc7b978a6d07adf1bc,Ziektegeschiedenis en huidige medicatie,39,False
custom_663106bc7b978a6d07adf1bc,Gebit,5,True
custom_663106bc7b978a6d07adf1bc,Probleemlijst,13,False
custom_663106bc7b978a6d07adf1bc,Toelichting oorzaak,19,False
custom_663106bc7b978a6d07adf1bc,(waarschijnlijkheids) Diagnose,30,False
custom_663106bc7b978a6d07adf1bc,Prijsindicatie aanvullend onderzoek besproken,45,False
custom_663106bc7b978a6d07adf1bc,Bloedonderzoek,14,False
custom_663106bc7b978a6d07adf1bc,Beeldvorming,12,False
custom_663106bc7b978a6d07adf1bc,Afwijkingen,11,False
custom_663106bc7b978a6d07adf1bc,BCS / 9,7,False
custom_663106bc7b978a6d07adf1bc,ZelfbereidZ/D Hill'sHypoallergenic ProPlanOverig,48,False
custom_663106bc7b978a6d07adf1bc,Rectaal toucher,15,False
custom_663106bc7b978a6d07adf1bc,Ontlastingsonderzoek,20,False
custom_663106bc7b978a6d07adf1bc,Kop,3,False
custom_663106bc7b978a6d07adf1bc,Toevoeging ontlasting,21,False
custom_663106bc7b978a6d07adf1bc,Gewicht,7,True
custom_663106bc7b978a6d07adf1bc,Heldere harttonen en regelmatigKrachtige polsHartruis aanwezigAritmieZie opmerking,82,False
custom_663348cc7b978a6b0b4bef0c,Ademhaling,10,False
custom_663348cc7b978a6b0b4bef0c,Frequentie en afwijkingen,25,False
custom_663348cc7b978a6b0b4bef0c,IHOSKA,6,False
custom_663348cc7b978a6b0b4bef0c,Vulva/penis,11,False
custom_663348cc7b978a6b0b4bef0c,BO/ABGCytologie blaaswandOverig,31,False
custom_663348cc7b978a6b0b4bef0c,Controle advies,15,False
custom_663348cc7b978a6b0b4bef0c,Temperatuur,11,True
custom_663348cc7b978a6b0b4bef0c,Lymfeklieren,12,True
custom_663348cc7b978a6b0b4bef0c,Gebruikte middel(en),20,False
custom_663348cc7b978a6b0b4bef0c,"Roze, vochtig, CRT <1Zie opmerking",34,False
custom_663348cc7b978a6b0b4bef0c,Overige bevindingen,19,False
custom_663348cc7b978a6b0b4bef0c,Echo,4,False
custom_663348cc7b978a6b0b4bef0c,Dieet,5,False
custom_663348cc7b978a6b0b4bef0c,Plassen,7,False
custom_663348cc7b978a6b0b4bef0c,Abdomen,7,False
custom_663348cc7b978a6b0b4bef0c,Blaas,5,False
custom_663348cc7b978a6b0b4bef0c,Overig,6,False
custom_663348cc7b978a6b0b4bef0c,Braken,6,False
custom_663348cc7b978a6b0b4bef0c,"Grote check-up, inclusief hematologie en elektrolyten in huisCytologie prostaatOverig",85,False
custom_663348cc7b978a6b0b4bef0c,Anamnese,8,True
custom_663348cc7b978a6b0b4bef0c,Vaccinatiestatus,16,False
custom_663348cc7b978a6b0b4bef0c,Behandeling endoparasieten,26,False
custom_663348cc7b978a6b0b4bef0c,Slijmvliezen,12,True
custom_663348cc7b978a6b0b4bef0c,Buitenlandanamnese,18,False
custom_663348cc7b978a6b0b4bef0c,Mogelijke oorzaak,17,False
custom_663348cc7b978a6b0b4bef0c,Niet vergoot of pijnlijkAfwijkend,33,False
custom_663348cc7b978a6b0b4bef0c,Behandeling,11,False
custom_663348cc7b978a6b0b4bef0c,Rontgenfoto,11,False
custom_663348cc7b978a6b0b4bef0c,Testikels,9,False
custom_663348cc7b978a6b0b4bef0c,Infectierisico,14,False
custom_663348cc7b978a6b0b4bef0c,"Huid, beharing en hoornige structuren",37,False
custom_663348cc7b978a6b0b4bef0c,Prijsindicatie,14,False
custom_663348cc7b978a6b0b4bef0c,Eetlust,7,False
custom_663348cc7b978a6b0b4bef0c,Klachten aanwezig sinds,23,False
custom_663348cc7b978a6b0b4bef0c,Drinken,7,True
custom_663348cc7b978a6b0b4bef0c,Toelichting,11,False
custom_663348cc7b978a6b0b4bef0c,Behandeling ectoparasieten,26,False
custom_663348cc7b978a6b0b4bef0c,Rectaal toucher (prostaat),26,False
custom_663348cc7b978a6b0b4bef0c,Aantal kattenbakken per kat,27,False
custom_663348cc7b978a6b0b4bef0c,Ziektegeschiedenis en huidige medicatie,39,False
custom_663348cc7b978a6b0b4bef0c,Pols en hart,12,False
custom_663348cc7b978a6b0b4bef0c,Gebit,5,True
custom_663348cc7b978a6b0b4bef0c,Probleemlijst,13,False
custom_663348cc7b978a6b0b4bef0c,(waarschijnlijkheids) Diagnose,30,False
custom_663348cc7b978a6b0b4bef0c,Toelichting oorzaak,19,False
custom_663348cc7b978a6b0b4bef0c,Prijsindicatie aanvullend onderzoek besproken,45,False
custom_663348cc7b978a6b0b4bef0c,Bloedonderzoek,14,False
custom_663348cc7b978a6b0b4bef0c,Urineonderzoek,14,False
custom_663348cc7b978a6b0b4bef0c,Beeldvorming,12,False
custom_663348cc7b978a6b0b4bef0c,Afwijkingen,11,False
custom_663348cc7b978a6b0b4bef0c,BCS / 9,7,False
custom_663348cc7b978a6b0b4bef0c,EchoRontgenContrast-studieUrethrascopieOverig,45,False
custom_663348cc7b978a6b0b4bef0c,Ontlasting,10,False
custom_663348cc7b978a6b0b4bef0c,Gewicht,7,True
custom_663348cc7b978a6b0b4bef0c,Heldere harttonen en regelmatigKrachtige polsHartruis aanwezigAritmieZie opmerking,82,False
custom_66337f917b978a6b0b4bfcc8,Verwijzing,10,False
custom_66337f917b978a6b0b4bfcc8,Afdeling,8,False
custom_66337f917b978a6b0b4bfcc8,Toelichting verwijzing,22,False
custom_66337f917b978a6b0b4bfcc8,Indien beeldvorming,19,False
custom_66337f917b978a6b0b4bfcc8,VerwijzingVerwijzingAfdelingIndien beeldvormingToelichting verwijzingIndien extern,82,False
custom_66337f917b978a6b0b4bfcc8,Indien extern,13,False
custom_663385e07b978a6b0b4bfdba,Ademhaling,10,False
custom_663385e07b978a6b0b4bfdba,Frequentie en afwijkingen,25,False
custom_663385e07b978a6b0b4bfdba,Oogheelkunde,12,False
custom_663385e07b978a6b0b4bfdba,IHOSKA,6,False
custom_663385e07b978a6b0b4bfdba,Luchtwegen en hart,18,False
custom_663385e07b978a6b0b4bfdba,Rontgen,7,False
custom_663385e07b978a6b0b4bfdba,Controle advies,15,False
custom_663385e07b978a6b0b4bfdba,Temperatuur,11,True
custom_663385e07b978a6b0b4bfdba,Lymfeklieren,12,True
custom_663385e07b978a6b0b4bfdba,Gebruikte middel(en),20,False
custom_663385e07b978a6b0b4bfdba,"Roze, vochtig, CRT <1Zie opmerking",34,False
custom_663385e07b978a6b0b4bfdba,Overige bevindingen,19,False
custom_663385e07b978a6b0b4bfdba,Urogenitaalstelsel,18,False
custom_663385e07b978a6b0b4bfdba,Echo,4,False
custom_663385e07b978a6b0b4bfdba,Dieet,5,False
custom_663385e07b978a6b0b4bfdba,Plassen,7,False
